joke,category,title 
"Pas gydytoją ateina žmogelis ir skundžiasi:
- Daktare, turiu alergija odinei avalynei - kai ryte pabundu su batais, labai galvą skauda.",anekdotai,"Pas,gydytoją,ateina,žmogelis,ir"
"Liudnas vyriskis uzeina i supermakerta:

- Sveiki, gal atsimenat as cia vakar balioneliu spalvotu pirkau...

- Taip, taip, pamenu. Dar noresit?

- Nea, zinote, skunda turiu - brokuoti jie.

- Kaip tai brokuoti? Kiauri?

- Ne, ne kiauri, tvarkoje cia viskas...

- Tai kas tada?

- Zinot, nedziugina...",anekdotai,"Liudnas,vyriskis,uzeina,i,supermakerta:"
"Vaikinas su mergina eina pro kavinę. Mergina taria:
 - O, kaip skaniai kvepia... 
Vaikinas sutinka:
 - Taip, jei nori galime dar kartą praeiti.",anekdotai,"Vaikinas,su,mergina,eina,pro"
"Vaziuoja sunkvezimis. sunkvezimio vairuotojas buvo kaskadininkas vziavo
vaziavo kol apsisiko.",anekdotai,"Vaziuoja,sunkvezimis.,sunkvezimio,vairuotojas,buvo"
"Trys taisyklės kaip išsaugoti sveikus dantis: 
1 Du kartus per dieną valytis dantis. 
2 Du kartus per metus lankytis pas dantistą. 
3 Nekišti nosies kur nereikia...",anekdotai,"Trys,taisyklės,kaip,išsaugoti,sveikus"
"Ne kiekviena mintis, sovusi i galva, pataiko...",anekdotai,"Ne,kiekviena,mintis,,sovusi,i"
"Mikė Pūkuotukas guodžiasi Knysliukui:
- Knysliuk, man atrodo, kad šitos bitės keistos, neteisingos ir neša blogą medų.
- Mike, tai musės...",anekdotai,"Mikė,Pūkuotukas,guodžiasi,Knysliukui:,-"
"Grįžta duktė penktą valandą ryto. 
Prie slenksčio ją pasitinka tėvas ir klausia: 
 - Na, ir kaip visą tai pavadinti? 
 - Nežinau, bet nuo šiol tai bus mano hobis.",anekdotai,"Grįžta,duktė,penktą,valandą,ryto."
"""Išmintis"" iš 2002m. mokyklinio lietuvių kalbos brandos egzamino
Petras būdamas jaunas mylėjo svetimus vaikus, o juk šitų vaikų gyslomis teka ir jo kraujas. Pagrindinis veikėjas labai mylėjo bites ir turėjo jų labai daug, kad užtekdavo ir kaimynams, ir vaikams, ir užeinantiems svečiams pavaišinti. Mes žinome, kad bitės yra lietuvių nacionalinis naminis gyvūnas. Kaip jį myli visi kaimo vaikai, ir net tokie plėšrūs vabzdžiai kaip bitės jam nieko nedaro. Šis kūrinys yra toks realistiškas, į jį galima taip įsijausti, kad netgi beveik neverkiantis žmogus gali pravirkti. Kūrinio autorius paskatina tai daryti. Jis analizuojamo teksto svarbiausioje vietoje pravirkdo Petrą Sabaliūną. Kūrinys lygiavertis gyvenimui, tuo pačiu atspindintis tikrovę. Žmogus visų pirma esi viduje, o ne išorėje. Šios novelės tema - šeimyninių kartų kaita. Ištraukoje veikėjų nėra daug: Sabaliūnas, pasakotojas, bitės, Sabaliūno sūnus. Novelės pasakotojas išreiškiamas veikėju. Taigi šios novelės problema - žmonijos ""meilė"" savo tėvams... Ištraukos erdvė atvira, nes veiksmas vyksta kieme. Juk tada niekas neįsileisdavo ubago į namus. Čia jis mąstydamas apie Petrą Sabaliūną, neatskleidžia mums jo išvaizdos, tačiau griebiasi už jo vidinio pasaulio: ""labai mylėjo kitus"". Šiame dialoge jaunuolis pasirodo nelabai mandagus, gal net įžūlokas, nes klausia senelio labai skaudžių dalykų. Mano manymu, tai yra nemandagu. Vėliau eina senelio""išpažintis"". Ji skausminga, nes matom senelio lūpas, jos dreba. Pažeidžiami jo vidiniai jausmai, tai atsispindi ir už namo sienų: "" liūdesys skleidėsi iš laukų""... Gerklė - balso perdavimo organas, o jos išdžiuvimas - tai balso slopinimas. Tačiau patriotizmas buvo stipresnis, todėl krūtinės garavo. Garavimas - tai karštis, o karštis - tai stipri meilė tėvynei. Vėl susidarė nemalonus jausmas, kad eilėraštis skirtas mirusiems draugams. Dažnai ""Altorių šešėlio"" herojus susimąstydavo apie savo likimą, apie savo sukaustytą gyvenimą, šviečiantį nespalvotu vaizdu. Čia lyrinis subjektas kalba daugiskaitos vardu ""Mes"". Autorius suteikia skaitytojui saldumo ir gaivos pojūtį. Ištrauka tarytum susluoksniuota kaip pyragas: gera - bloga ir vėl gera, paskui vėl bloga.",anekdotai,"""Išmintis"",iš,2002m.,mokyklinio,lietuvių"
"Isiutes tevas ryte pranesa sunums:
 - Kazkoks pydaras nukniauke musu karve! 
Vyriausias sunus:
 - Jei pydaras, vadinasi, zemo ugio. 
Vidurinysis:
 - Jei zemo ugio, reiskia, is Kalabybiskiu. 
Jauniausias:
 - Vadinasi, tai Gustas. 
Nuejo visa goveda pas Gusta, ataude, o anas neprisipazista. Dar karteli del 
profilaktikos - visvien ""nevogiau"". Nutempe pas teiseja, viska papasakojo. 
Teisejas:
 - Nu, logika gelezine, bet tai ne irodymas. Pavyzdziui, kas cia pas mane 
dezuteje? 
Tevas:
 - Dezute kvadratine. 
Vyriausias sunus:
 - Vadinasi, joje kazkas apvalaus. 
Vidurinysis:
 - Jei apvalus, reiskia, oranzinis. 
Jauniausias:
 - Vadinasi, apelsinas. 
Teisejas letai uzmeta aki i dezute, atsidusta ir sako:
 - Ka gi, Gustai, teks atiduoti karve...",anekdotai,"Isiutes,tevas,ryte,pranesa,sunums:"
"Ateina vyriškis i barą. Ir sako:
 - Pilk, tuoj prasidės! 
Žmogelis ipylė. Tas vėl saukia:
 - Pilk, tuoj prasidės! 
O padavėjas sako:
 - Tai kada mokesi? 
 - Nu, va jau prasidėjo..",anekdotai,"Ateina,vyriškis,i,barą.,Ir"
"Klausia mama Petriuko:
-Kada grįši?
Petriukas atsako:
-Jei Dievas duos, tai šiandien, jei merga - rytoj.",anekdotai,"Klausia,mama,Petriuko:,-Kada,grįši?"
"Ðeimininkë teiraujasi sveèio:

- Jums grybuku á lëkðtæ ádëti?

- Ne, aèiû, man labiau patinka juos rinkti.

- Kaip norit, galiu ir ant grindø iðbarstyti...",anekdotai,"Ðeimininkë,teiraujasi,sveèio:,-,Jums"
"Šeimininkė skambina elektrikui:

 - Vakar aš jūsų prašiau ateiti ir patvarkyti skambutį. 

 - Aš buvau pas jus! Atėjau, paskambinau, niekas man durų neatidarė ir aš išėjau.",anekdotai,"Šeimininkė,skambina,elektrikui:,-,Vakar"
"Kaip atpratinti vaikus nuo sekso?

Reikia mokykloje įvesti sekso pamokas  ir uždavinėti namų darbus...",anekdotai,"Kaip,atpratinti,vaikus,nuo,sekso?"
"-Panele ar atsiduotumėt man už milijoną eurų?

-Kodel gi ne.

-O už 100 eurų?

-Kuo Jūs mane laikote?!?!

-Na kuom aš jus laikau, mes jau išiaiskinome pirmame klausime, beliko tik suderinti kainą.",anekdotai,"-Panele,ar,atsiduotumėt,man,už"
"Kosmetika - tai tokios priemonės, kurios padeda kai kurioms moterims negąsdinti aplinkinių savo natūraliu grožiu.",anekdotai,"Kosmetika,-,tai,tokios,priemonės,"
"Vyras stovi ant baseino krašto ir šaukia:

- Dieve mano! Negali būti!.

Po kurio laiko pasirodo plaukimo mokytojas ir klausia:

- Kas atsitiko?

Vyras:

- Vakar mano žmona pirmą kartą mokėsi plaukti, o šiandien po vandeniu jau išbuvo tris valandas!",anekdotai,"Vyras,stovi,ant,baseino,krašto"
"Naujasis rusas nusipirko kompiuterį. Skaito jis sąskaitą, ir mato, parašyta: ""Kilimėlis pelei - 8, 50lt"". Pasipiktinęs, pareiškia pardavėjai:
 - Kilimėlis pelei?!!! Tai gal dar lovelę tarakonui pasiūlysit?!!!",anekdotai,"Naujasis,rusas,nusipirko,kompiuterį.,Skaito"
"Petraitis klausia pagyvenusį žmogų:

- Labai atsiprašau, ar šiame name gyvena Paukštis?

- O taip, jis vadinasi Žvirblis.",anekdotai,"Petraitis,klausia,pagyvenusį,žmogų:,-"
"Prie gimdymo namø privaþiuoja automobilis, ið jo iððoka vairuotojas. Atidaro vienas dureles, kitas ir suðunka:

- Dieve mano! Þmonà uþmirðau namuose!",anekdotai,"Prie,gimdymo,namø,privaþiuoja,automobilis,"
"Eþiukas mylisi su varle. Varle atsisuka i eþiukà ir klausia:

- Eþiuk, ar manyje tikrai nëra nieko tokio, kuo tu galëtum þavëtis?

Eþiukas pagalvoja ir sako:

- Yra, bet að já tuoj iðtrauksiu...",anekdotai,"Eþiukas,mylisi,su,varle.,Varle"
"Ateina kiðkis á barà ir klausia:

- Kas sudauþë mano brolá?

Atsistoja lokys ir atsako iðdidþiai:

- Að sumuðiau tavo brolá.

- Taip jam ir reikia.",anekdotai,"Ateina,kiðkis,á,barà,ir"
"Lietuvis Rusas ir Lenkas. 
Jiems liepe uzlipti i dangoraizy... :) 
Na gerai. Lenkas lipa lipa lipa.... ir girdi:
 - Nulipk zaraza arba uzmusiu! - isgandes Lenkas nulipo. 
Na rusas lipa lipa... ir girdi:
 - Nulipk zaraza arba uzmusiu tas toliau lipa nebedaug betruksta iki dangoraizio virsaus ir vel girdi tuos pacius zodzius:
 - Nulipk zaraza arba uzmusiu. Rusas isigandes nusoko. 
Na Lietuvis lipa lipa.... girdi:
nulipk zaraza arba uzmusiu... toliau lipa Lietuvis... 
 - Nulipk zaraza arba uzmusiu!!!  - dar garsiau surinka kazkas. 
dar lipa lipa Lietuvis.... ir uzlipo... 
Ziuri bomzas Butelyje muse Vaiko... Kai tik muse uzlipa i butelio virsu bomzas pakrato buteli ir sako:
Nulipk zaraza arba uzmusiu!!! 
:D:D:D:D:D:D:D:D:D:D:D:D:D:D:D :D:D:D:D",anekdotai,"Lietuvis,Rusas,ir,Lenkas.,Jiems"
"Prieš svarbios komisijos atvykimą, pulko vadas nutarė gerai išmuštruoti kareivius. Visus susikvietė ir pareiškė:
 - Pas mus atvyks komisija, kurios vadovas, generolas Jonaitis, visada klausinėja kareivių trijų dalykų: kiek kareiviui metų, kiek laiko jis tarnauja, koks gyvenimas - civilinis ar kariškas, labiau patinka! Jūs privalote iškalti atmintinai atsakymus, eilės tvarka: 20 metų, 6 mėnesius, abu! Kas neįsimins, tą supūdysiu kaliūzėje!!! 
Po savaitės atvyko komisija. Generolas priėjo prie vieno kareivio ir ėmė klausinėti:
 - Kiek laiko tarnauji? 
 - 20 metų! 
 - O koks tavo amžius? 
 - 6 mėnesiai! 
Generolas pamąsto... Tada paklausia dar:
 - Kaip manai, kuris iš mūsų silpnaprotis? 
 - Abu!",anekdotai,"Prieš,svarbios,komisijos,atvykimą,,pulko"
"-Mama kodel tavo pilvas toks didelis?
-Supranti vaikeli ten tavo broliukas yra.
-Tai ka tu jy suvalgiai?!",anekdotai,"-Mama,kodel,tavo,pilvas,toks"
"– Kodėl visos pasakos baigiasi vestuvėmis? 

– Todėl, kad po vestuvių baigiasi pasakos.",anekdotai,"–,Kodėl,visos,pasakos,baigiasi"
"Skrenda erelis virš kalnų. Jam iš užpakalio išlenda kirminas ir klausia:
- Ereli, kokiam aukšty mes skrendam?
- 500m.
Po kiek laiko:
- Ereli, kokiam dabar aukšty skrendam?
- 800m.
Dar po minutėlės:
- Ereli, kokiam aukšty dabar?
- 1000m.
- Tu žiūrėk, ereli, neapsišik, nes mes čia su visa šeima pergyvenam...",anekdotai,"Skrenda,erelis,virš,kalnų.,Jam"
"Ateina vyriskis pas seksopatologa ir sako:
 -Daktare,ka daryti?Per anksti baigiu.
 -O jus nusipirkite startini pistoleta.
 -???
 -Kai priartesite - issaukite i ora ir atleis...Galesite testi savo zaidimus...
 Po dvieju savaiciu ateina tas pats vyriskis:
 -Daktare,as su zmona issiskyriau.
 -???
 -Na suprantate,nupirkau as ta pistoleta..Pries seksa nusprendem uzsiimti glamonem..Poza ""69"",jauciu ""arteja""....Issitraukiau pistoleta,kaip dejau i lubas....Maza to,kad man ant veido apsiko,tai dar ir kaimynas is spintos su pakeltom rankom isejo..",anekdotai,"Ateina,vyriskis,pas,seksopatologa,ir"
"Grįžta maža mergytė namo:
 - Mama mama, šiandiena vėl gavau dešimtuką iš matematikos! 
 - Nu ir kas? Vis tiek tu vėžiu sergi.",anekdotai,"Grįžta,maža,mergytė,namo:,-"
"Kaip nustatyti, kas yra kas durnių namuose? Labai paprastai. Tarkime lovoje gulintis ligonis spjovė į pro šalį einantį žmogų:
Jei tas žmogus išsigandęs šoko į šalį - tai lankytojas. 
Jei tas žmogus ėmė garsiai plūstis - tai kitas ligonis. 
Jei tas žmogus primušė besispjaudžiusįjį - vadinasi, tai sanitaras. 
Jei tas žmogus pats ėmė spjaudyti ant ligonio - reiškia, tai gydytojas.",anekdotai,"Kaip,nustatyti,,kas,yra,kas"
"Susitiko trys moteriskes, ruse, angle ir amerikietie ir pasakojasi kas patyre pati geriausia orgazma... amerikiete sako:
 - As atsimenu desimtoje klaseje su visais klasiokais mylejausi, tai galvojau kad esu devintam dangui. 
 Angle sako:
 - Cia tai nieko, vat as pamenu po regbio runtyniu su abiem komandom mylejausi, tai galvojau jau numirsiu... 
 Ruse sako:
 - As tai pati geriausia orgazma patyriau vaziuodama dviraciu, prisimenu kad klitoris netycia i grandine isipyne, tai vaira dukart perkandau!",anekdotai,"Susitiko,trys,moteriskes,,ruse,,angle"
"Dvi draugės kalbasi:
 - Žinai, Giedrė labai ištikima mergina. 
 - Argi? Ji jau trečia kartą išteka! 
 - Taip, bet meilužis visą tą laiką nepasikeitė.",anekdotai,"Dvi,draugės,kalbasi:,-,Žinai,"
"Visiðkai girtas dþentelmenas atsitiktinai papuolë á auditorijà, kurioje buvo dëstoma matematikos paskaita. Jis ilgai ir ádëmiai klausësi, ir galiausiai suðuko dëstytojui:

-Jûsø árodymai apie alkoholio þalà yra visiðkai neátikinami!",anekdotai,"Visiðkai,girtas,dþentelmenas,atsitiktinai,papuolë"
"Kai žmogus skolingas bankui 100 Lt - tai žmogaus problema. 
Kai žmogus skolingas bankui 100. 000. 000 Lt - tai jau banko problema.",anekdotai,"Kai,žmogus,skolingas,bankui,100"
"Autobuse sėdynėje buvo įstrigęs vinukas. Atėjo senelis, atsisėdo:

- Auč vinukas!,-Ir pasitraukė.

Įlipo močiutė į autobusą ir mėgina atsisėsti:

- Auč vinukas!,- ir pasitraukė.

Tada į autobusą įlipo blondinė ir ji mėgina atsisėsti:

- Auč vinukas! OooOo vinukas vinukas vinukas vinukas! [Ir tupčioja] xDD~",anekdotai,"Autobuse,sėdynėje,buvo,įstrigęs,vinukas."
"Sėdi kareiviukas, valgo obuolius, o seklytes iš graužtuko išlupa ir deda į maišiuką. Prieina karininkas:

- Ką čia darai? Kam tos sėklos?

– Taigi jos labai gerai veikia smegenis, suvalgai 10 ir iškart pasidarai protingesnis. – Aš jas parduodu, gal norite, tamsta?

- Hmmm... Na, duok 10...

- 10 litų.

- Imk.

Karininkas suvalgo seklytes, pamasto ir taria:

- Pala, bet as už tuos pinigus galėjau kruvą obuolių nusipirkt, juk ten tų seklyčių gyvas velnias!

- Matote, kaip gerai veikia, iškart mąstymas pagerėjo. Gal dar norite?

- Eee... Gerai, duok dar 10...",anekdotai,"Sėdi,kareiviukas,,valgo,obuolius,,o"
"Ateina Monica Lewinski į restoraną, pavalgo, atsigeria, pasišaukia padavėją, ir sako:
 - BILL please!",anekdotai,"Ateina,Monica,Lewinski,į,restoraną,"
"Žmonės vedžioja šunis parke. Staiga ištaigingu automobiliu atvažiuoja skustagalvis su auksine grandine ant kaklo. Jis šūkteli neišlipdamas iš mašinos:
 - Ei, pasiimkit savo šunpalaikius! Bosą išleidžiu. 
Visi skuba pasitraukti su savo numylėtiniais, nes žino - Bosas labai piktas šuo. Tačiau vieno takso savininkas palieka savo šunį parke... Po dviejų minučių Bosas negyvas... Jo šeimininkas prišoka prie takso savininko:
 - Klausyk, parduok man savo taksa. 10 gabalu žaliais moku. 
 - Baik tu, vien už tris plastines operacijas mokėjau 30 gabalų, o dar kiek pats krokodilas kainavo...",anekdotai,"Žmonės,vedžioja,šunis,parke.,Staiga"
"Triušis klausia Mike Pūkuotuko ir Knysliuko:

-Tai gal,mieli sveteliai,išalkote?

-Taip.

-Tuomet jums pats laikas eiti namo.",anekdotai,"Triušis,klausia,Mike,Pūkuotuko,ir"
"-Tai va, Jonai, turėsite laikytis dietos - pirmadieniais tik obuoliai, antradieniais - žuvis, trečiadieniais - tik mineralinis vnduo...
-Daktare, o galima mineralinį į pirmadienį pernešt?",anekdotai,"-Tai,va,,Jonai,,turėsite,laikytis"
"Gydytojas:
- Jums negalima nei gerti, nei rūkyti, nei seksu mėgautis...
Pacientas:
- Pas jus aiškiai buvo mano žmona atėjus",anekdotai,"Gydytojas:,-,Jums,negalima,nei"
"Laukinių vakarų saloonas. Mergina demonstruoja striptizą (niu ok, tai pakankamai modernus saloonas). Veiksmas vyksta, mergina lieka tik su liemenėle ir kelnaitėmis. Bet ji naujokė ir toliau tęsti tipo drovisi. O gal tiesiog su publika žaidžia - kas tas mergas supras. Koročė. Atsistoja kaubojas išsi - fast - draw - ina koltą, pasigirsta šūvis... ir merginos liemenėlė nulekia į šoną. Publika ekstazėj, salvė aplodismentų. Kaubojus nupučia dūmus nuo kolto vamzdžio, nusilenkia publikai:
 - John Smith, Texas, professional. 
Mergina, dangstydama savo niam - niam apvalumus ir kraipydama viską, kas kraipoma tokiose situacijose, tęsia striptizą, bet nieko, išskyrus kelnaites, nusimauti ji nebeturi, ir reikalas vėl ""pakimba"". Tada publikoje pakyla vyriškis ir solidžiai taip išsitraukia Kalašnikovo automatą. Pasigirsta ilga papliūpa, visi sukrenta ant žemės. Kai dūmai išsisklaido ir žiūrovai pakelia akis, visi pamato ant scenos gulintį kulkų suvarpytą striptizioršos lavoną. Šaudęsysis nupučia dūmus nuo kalašos vamzdžio ir prisistato:
 - Mykola Holopupenko, Ukraina. Liubitel.",anekdotai,"Laukinių,vakarų,saloonas.,Mergina,demonstruoja"
"Nuvaro vilniaus meras pas niujorko mera... 
o ten didelis balius, patys geriausi patiekalai, gerimai, vyksta viskas dangoraizyje.. Vln meras
sako.. is kur gavote pinigu tokiam banketui? Sako.. va matai tiltas, 
samata buvo 100mln, bet mes issivertem su 80mln.. tai tokios tokeles... 
Po puses metu atvaro niujorko meras pas vilniaus mera... 
O ten... nerealus balius, dar geresni patiekalai, daug pramogu, atvaziavo
pasaulinio garso muzikos zvaigzdes, nu viskas pacio auksciausio
lygio.. 
Niujorko meras klausia - is kur pinigai tokiam baliui?? 
Vln meras atsako.. na mes irgi gavom pinigu tiltui. Ar matote
tilta?? 
Amerikietis - ne! , vln meras - na tai tokios tokeles...",anekdotai,"Nuvaro,vilniaus,meras,pas,niujorko"
"Važiuoja simpatiška blondinė, staiga sugenda mašina.
Na ką, sustoja, langus pavalo, padangas paspardo - neužsiveda ir viskas!!!
Žiūri - šalia eina gruzinas.
Ji sako:
- Klausyk,buk geras, padėk man, sutaisyk mašina aš tau gerai sumokėsiu...
Gruzinas atsisuka:
- Na, žinok, kad man nieko nereikia ir netruksta,visko turiu per akis...
Blondinė pamastė:
- Klausyk, aš tikrai labai skubu, pataisyk man mašina, aš atsiduosiu tau. Daryk su manimi ką nori...
Na, gruzinas pamastė, sutaisė mašina,ir išdulkino ją.O blondinei žiauriai patiko:
- Klausyk, važiuojam su manim į Kanarus, aš ten pilį turiu, tau sportinę mašiną nupirksiu gerą, pinigų duosiu kiek tik užsimanysi....
- Tu ką, aš tau sakiau, kad nieko man netrūksta, eik geriau pas mano draugą Gogą, jis geriau sugeba!!
Blondinė:
- Nu ką tu, kaip jis gali sugebėti geriau negu tu?
- Nu kaip, kaip? Goga prieš metus mešką išdulkino, tai ta lig šiol jam žemuogių iš miško neša..",anekdotai,"Važiuoja,simpatiška,blondinė,,staiga,sugenda"
